category,season,pilling,condition,price,pattern,stains,holes,front_img,back_img,timestamp,day,cut_multihot,damage_count,damage_severity,material_dict,material_vector,main_color,brand,type,size,usage
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_09_24_32.jpg,/content/oct2022/2022-10-03/back_2022_10_03_09_24_32.jpg,2022_10_03_09_24_32,2022-10-03,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,0,3,1
0,0,4,2,<50,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_08_54_01.jpg,/content/oct2022/2022-10-03/back_2022_10_03_08_54_01.jpg,2022_10_03_08_54_01,2022-10-03,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,0,2
0,1,3,2,<50,1,1,0,/content/oct2022/2022-10-03/front_2022_10_03_10_49_22.jpg,/content/oct2022/2022-10-03/back_2022_10_03_10_49_22.jpg,2022_10_03_10_49_22,2022-10-03,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,6,0,0,0
0,0,5,4,50-100,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_09_10_33.jpg,/content/oct2022/2022-10-03/back_2022_10_03_09_10_33.jpg,2022_10_03_09_10_33,2022-10-03,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'polyester': 96, 'elastane': 4}","[0, 96, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,1,2,1
0,0,5,4,<50,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_10_55_07.jpg,/content/oct2022/2022-10-03/back_2022_10_03_10_55_07.jpg,2022_10_03_10_55_07,2022-10-03,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1,0,5,1
0,0,5,3,<50,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_06_06_46.jpg,/content/oct2022/2022-10-03/back_2022_10_03_06_06_46.jpg,2022_10_03_06_06_46,2022-10-03,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 85, 'acrylic': 15}","[85, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,5,0,4,0
0,1,5,5,100-150,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_08_50_55.jpg,/content/oct2022/2022-10-03/back_2022_10_03_08_50_55.jpg,2022_10_03_08_50_55,2022-10-03,"[0, 1, 0, 0, 1, 0, 0, 1]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,1,2,1
0,0,3,3,<50,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_11_08_20.jpg,/content/oct2022/2022-10-03/back_2022_10_03_11_08_20.jpg,2022_10_03_11_08_20,2022-10-03,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'acrylic': 100},"[0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,2,0
0,0,5,5,50-100,2,0,0,/content/oct2022/2022-10-03/front_2022_10_03_12_32_02.jpg,/content/oct2022/2022-10-03/back_2022_10_03_12_32_02.jpg,2022_10_03_12_32_02,2022-10-03,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'nylon': 100},"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0,0,2,1
0,0,4,3,<50,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_06_47_16.jpg,/content/oct2022/2022-10-03/back_2022_10_03_06_47_16.jpg,2022_10_03_06_47_16,2022-10-03,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,3,0
0,1,5,4,50-100,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_11_16_49.jpg,/content/oct2022/2022-10-03/back_2022_10_03_11_16_49.jpg,2022_10_03_11_16_49,2022-10-03,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,2,1
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_12_12_05.jpg,/content/oct2022/2022-10-03/back_2022_10_03_12_12_05.jpg,2022_10_03_12_12_05,2022-10-03,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0,4,1
0,0,2,2,<50,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_06_38_50.jpg,/content/oct2022/2022-10-03/back_2022_10_03_06_38_50.jpg,2022_10_03_06_38_50,2022-10-03,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,"{'polyester': 66, 'cotton': 34}","[34, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,4,0
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_09_14_42.jpg,/content/oct2022/2022-10-03/back_2022_10_03_09_14_42.jpg,2022_10_03_09_14_42,2022-10-03,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,3,0,3,1
0,1,5,5,50-100,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_08_19_02.jpg,/content/oct2022/2022-10-03/back_2022_10_03_08_19_02.jpg,2022_10_03_08_19_02,2022-10-03,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,4,1
0,0,5,5,100-150,0,0,0,/content/oct2022/2022-10-03/front_2022_10_03_06_01_03.jpg,/content/oct2022/2022-10-03/back_2022_10_03_06_01_03.jpg,2022_10_03_06_01_03,2022-10-03,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'acrylic': 100},"[0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1
0,0,4,2,<50,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_05_51_09.jpg,/content/oct2022/2022-10-03/back_2022_10_03_05_51_09.jpg,2022_10_03_05_51_09,2022-10-03,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,2,0
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-03/front_2022_10_03_06_21_29.jpg,/content/oct2022/2022-10-03/back_2022_10_03_06_21_29.jpg,2022_10_03_06_21_29,2022-10-03,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,4,1
0,0,5,3,<50,2,1,0,/content/oct2022/2022-10-03/front_2022_10_03_09_31_56.jpg,/content/oct2022/2022-10-03/back_2022_10_03_09_31_56.jpg,2022_10_03_09_31_56,2022-10-03,"[0, 0, 0, 0, 0, 1, 1, 0]",0,0,"{'cotton': 80, 'polyester': 20}","[80, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,2,0
0,0,5,3,<50,0,1,0,/content/oct2022/2022-10-03/front_2022_10_03_06_33_19.jpg,/content/oct2022/2022-10-03/back_2022_10_03_06_33_19.jpg,2022_10_03_06_33_19,2022-10-03,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,2,0
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_06_54_43.jpg,/content/oct2022/2022-10-14/back_2022_10_14_06_54_43.jpg,2022_10_14_06_54_43,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 1]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,0,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_50_06.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_50_06.jpg,2022_10_14_11_50_06,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0,0,3,1
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_12_21_51.jpg,/content/oct2022/2022-10-14/back_2022_10_14_12_21_51.jpg,2022_10_14_12_21_51,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'silk': 100},"[0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",6,0,0,4,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_41_50.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_41_50.jpg,2022_10_14_07_41_50,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 50, 'acrylic': 50}","[0, 0, 50, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0,3,1
0,0,1,1,<50,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_06_09_34.jpg,/content/oct2022/2022-10-14/back_2022_10_14_06_09_34.jpg,2022_10_14_06_09_34,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'acrylic': 58, 'cotton': 42}","[42, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,0,3,0
0,0,5,2,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_59_58.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_59_58.jpg,2022_10_14_11_59_58,2022-10-14,"[0, 0, 1, 0, 0, 1, 0, 0]",2,1,"{'viscose': 95, 'elastane': 5}","[0, 0, 95, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,3,0,3,2
0,0,5,2,<50,1,1,0,/content/oct2022/2022-10-14/front_2022_10_14_11_25_29.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_25_29.jpg,2022_10_14_11_25_29,2022-10-14,"[1, 0, 1, 0, 0, 0, 0, 0]",2,1,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,6,0,2,0
0,0,5,3,<50,1,1,0,/content/oct2022/2022-10-14/front_2022_10_14_11_22_39.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_22_39.jpg,2022_10_14_11_22_39,2022-10-14,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,4,3
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_15_02.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_15_02.jpg,2022_10_14_11_15_02,2022-10-14,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,1,4,1
0,0,3,2,<50,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_12_09_07.jpg,/content/oct2022/2022-10-14/back_2022_10_14_12_09_07.jpg,2022_10_14_12_09_07,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,"{'viscose': 96, 'elastane': 4}","[0, 0, 96, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,1,0,4,2
0,0,5,2,<50,1,1,0,/content/oct2022/2022-10-14/front_2022_10_14_07_43_55.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_43_55.jpg,2022_10_14_07_43_55,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",1,1,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,3,2
0,2,5,5,50-100,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_06_30.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_06_30.jpg,2022_10_14_11_06_30,2022-10-14,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,0,0,0,1
0,0,5,5,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_33_02.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_33_02.jpg,2022_10_14_07_33_02,2022-10-14,"[0, 0, 1, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1
0,0,5,2,50-100,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_07_04_37.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_04_37.jpg,2022_10_14_07_04_37,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",2,1,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,3,2
0,0,5,3,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_07_30.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_07_30.jpg,2022_10_14_07_07_30,2022-10-14,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,2,1
0,0,5,3,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_04_09.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_04_09.jpg,2022_10_14_11_04_09,2022-10-14,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,4,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_12_06_24.jpg,/content/oct2022/2022-10-14/back_2022_10_14_12_06_24.jpg,2022_10_14_12_06_24,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,4,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_45_22.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_45_22.jpg,2022_10_14_11_45_22,2022-10-14,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 80, 'nylon': 20}","[0, 0, 80, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0,0,4,1
0,0,5,4,<50,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_06_06_55.jpg,/content/oct2022/2022-10-14/back_2022_10_14_06_06_55.jpg,2022_10_14_06_06_55,2022-10-14,"[1, 0, 1, 0, 0, 0, 0, 0]",2,1,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1,0,3,1
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_28_36.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_28_36.jpg,2022_10_14_07_28_36,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,3,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_10_53_15.jpg,/content/oct2022/2022-10-14/back_2022_10_14_10_53_15.jpg,2022_10_14_10_53_15,2022-10-14,"[0, 1, 0, 1, 0, 0, 0, 0]",0,0,"{'silk': 93, 'elastane': 7}","[0, 0, 0, 0, 0, 7, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1
0,0,4,4,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_42_25.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_42_25.jpg,2022_10_14_11_42_25,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,3,1
0,0,5,5,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_39_51.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_39_51.jpg,2022_10_14_07_39_51,2022-10-14,"[1, 0, 0, 0, 0, 0, 1, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,4,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_31_04.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_31_04.jpg,2022_10_14_07_31_04,2022-10-14,"[0, 1, 0, 1, 0, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,0,0,6,1
0,0,5,4,<50,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_06_49_15.jpg,/content/oct2022/2022-10-14/back_2022_10_14_06_49_15.jpg,2022_10_14_06_49_15,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,"{'cotton': 66, 'viscose': 34}","[66, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,5,1
0,1,5,2,<50,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_11_09_44.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_09_44.jpg,2022_10_14_11_09_44,2022-10-14,"[0, 0, 0, 0, 1, 0, 0, 0]",6,3,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,4,0
0,0,2,2,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_37_07.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_37_07.jpg,2022_10_14_07_37_07,2022-10-14,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'nylon': 45, 'rayon': 42, 'wool': 10, 'cashmere': 3}","[0, 0, 0, 0, 45, 0, 10, 42, 0, 0, 0, 0, 0, 0, 0, 3]",10,1,0,4,0
0,0,5,1,50-100,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_06_57_02.jpg,/content/oct2022/2022-10-14/back_2022_10_14_06_57_02.jpg,2022_10_14_06_57_02,2022-10-14,"[1, 0, 0, 1, 0, 0, 0, 0]",3,2,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,2,2
0,0,3,2,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_06_46_01.jpg,/content/oct2022/2022-10-14/back_2022_10_14_06_46_01.jpg,2022_10_14_06_46_01,2022-10-14,"[0, 1, 1, 0, 0, 0, 0, 0]",1,1,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,4,2
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-14/front_2022_10_14_11_30_15.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_30_15.jpg,2022_10_14_11_30_15,2022-10-14,"[0, 1, 0, 0, 0, 0, 0, 0]",0,0,"{'polyester': 95, 'elastane': 5}","[0, 95, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,0,2,1
0,0,5,2,<50,1,1,0,/content/oct2022/2022-10-14/front_2022_10_14_07_11_53.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_11_53.jpg,2022_10_14_07_11_53,2022-10-14,"[0, 1, 0, 0, 0, 0, 0, 0]",2,1,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,3,2
0,0,2,2,<50,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_11_18_08.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_18_08.jpg,2022_10_14_11_18_08,2022-10-14,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,"{'polyester': 65, 'viscose': 35}","[0, 65, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0
0,0,5,5,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_12_11_57.jpg,/content/oct2022/2022-10-14/back_2022_10_14_12_11_57.jpg,2022_10_14_12_11_57,2022-10-14,"[1, 0, 0, 1, 0, 0, 0, 0]",0,0,{'silk': 100},"[0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",8,0,0,3,1
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_26_17.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_26_17.jpg,2022_10_14_07_26_17,2022-10-14,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,"{'polyester': 69, 'wool': 31}","[0, 69, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,3,0,1
0,0,2,2,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_12_19_23.jpg,/content/oct2022/2022-10-14/back_2022_10_14_12_19_23.jpg,2022_10_14_12_19_23,2022-10-14,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'cotton': 60, 'polyester': 35, 'elastane': 5}","[60, 35, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,0,2,0
0,0,5,3,<50,0,1,0,/content/oct2022/2022-10-14/front_2022_10_14_11_47_31.jpg,/content/oct2022/2022-10-14/back_2022_10_14_11_47_31.jpg,2022_10_14_11_47_31,2022-10-14,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0,3,3
0,4,5,4,<50,0,0,0,/content/oct2022/2022-10-14/front_2022_10_14_07_22_35.jpg,/content/oct2022/2022-10-14/back_2022_10_14_07_22_35.jpg,2022_10_14_07_22_35,2022-10-14,"[0, 1, 0, 0, 0, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,3
0,0,1,2,<50,0,0,0,/content/oct2022/2022-10-11/front_2022_10_11_12_07_27.jpg,/content/oct2022/2022-10-11/back_2022_10_11_12_07_27.jpg,2022_10_11_12_07_27,2022-10-11,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'cotton': 56, 'polyester': 44}","[56, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,0,0,1,0
0,0,5,5,50-100,2,0,0,/content/oct2022/2022-10-11/front_2022_10_11_11_30_17.jpg,/content/oct2022/2022-10-11/back_2022_10_11_11_30_17.jpg,2022_10_11_11_30_17,2022-10-11,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,1
0,0,5,4,<50,0,0,0,/content/oct2022/2022-10-11/front_2022_10_11_12_03_59.jpg,/content/oct2022/2022-10-11/back_2022_10_11_12_03_59.jpg,2022_10_11_12_03_59,2022-10-11,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,"{'viscose': 85, 'polyester': 15}","[0, 15, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0,1,1
0,0,5,3,<50,1,1,0,/content/oct2022/2022-10-11/front_2022_10_11_11_25_15.jpg,/content/oct2022/2022-10-11/back_2022_10_11_11_25_15.jpg,2022_10_11_11_25_15,2022-10-11,"[0, 0, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,1,0,4,2
0,0,5,5,50-100,1,0,0,/content/oct2022/2022-10-11/front_2022_10_11_12_18_42.jpg,/content/oct2022/2022-10-11/back_2022_10_11_12_18_42.jpg,2022_10_11_12_18_42,2022-10-11,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,2,1
0,0,5,4,<50,1,1,0,/content/oct2022/2022-10-11/front_2022_10_11_11_43_46.jpg,/content/oct2022/2022-10-11/back_2022_10_11_11_43_46.jpg,2022_10_11_11_43_46,2022-10-11,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,2,3
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-11/front_2022_10_11_11_48_32.jpg,/content/oct2022/2022-10-11/back_2022_10_11_11_48_32.jpg,2022_10_11_11_48_32,2022-10-11,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,"{'cotton': 55, 'polyester': 45}","[55, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,1,3,1
0,0,5,3,<50,1,0,0,/content/oct2022/2022-10-11/front_2022_10_11_11_35_23.jpg,/content/oct2022/2022-10-11/back_2022_10_11_11_35_23.jpg,2022_10_11_11_35_23,2022-10-11,"[1, 0, 0, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,1,1,2,2
0,0,5,5,50-100,0,0,0,/content/oct2022/2022-10-11/front_2022_10_11_11_18_41.jpg,/content/oct2022/2022-10-11/back_2022_10_11_11_18_41.jpg,2022_10_11_11_18_41,2022-10-11,"[0, 0, 0, 0, 0, 1, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,1
0,0,5,4,<50,0,0,0,/content/oct2022/2022-10-11/front_2022_10_11_12_20_51.jpg,/content/oct2022/2022-10-11/back_2022_10_11_12_20_51.jpg,2022_10_11_12_20_51,2022-10-11,"[0, 0, 1, 0, 0, 0, 0, 1]",0,0,"{'cotton': 56, 'polyester': 44}","[56, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,1,1,1
